y,age,category0,num0,category1,num1,category2,category3,category4,category5,category6,num2,num3,num4,category7,yhat
1,40,0,184105,12,11,0,5,0,0,0,0,0,40,0,0
1,47,2,29819,5,14,1,9,1,0,1,0,1977,50,1,1
0,23,0,250630,1,13,3,2,0,0,0,0,0,40,0,0
0,26,0,88449,0,9,1,3,1,0,1,0,0,36,0,0
0,19,2,125591,4,10,1,3,2,0,1,0,0,40,0,0
0,31,2,110714,1,10,2,8,3,0,0,0,0,37,0,0
0,42,1,281315,3,13,1,6,0,0,1,0,0,50,0,0
1,51,0,94081,2,9,2,1,2,2,1,0,0,40,1,0
0,50,0,256861,0,9,1,5,1,0,0,0,0,80,0,0
0,27,0,85126,0,9,1,7,0,0,0,0,0,40,0,0
1,48,5,382242,8,16,2,10,2,0,0,0,0,40,0,0
0,42,0,230684,0,13,1,0,2,0,0,5013,0,40,0,0
0,20,2,121023,5,10,0,8,2,1,0,0,0,40,0,0
1,32,2,212064,4,13,2,9,4,0,0,0,0,40,0,0
0,38,0,299810,1,9,1,6,3,1,1,0,0,40,0,0
0,44,2,81853,0,9,2,5,0,2,0,0,0,40,0,0
0,44,1,351228,0,9,1,1,1,0,1,0,0,40,0,1
0,39,1,193583,4,13,2,0,4,0,1,5455,0,60,0,0
0,25,6,348986,0,9,3,11,5,1,1,0,0,40,0,0
0,19,0,386378,4,10,1,4,5,0,0,0,0,20,0,0
0,27,3,61387,0,13,0,8,0,0,0,0,0,15,0,0
0,48,2,138069,3,9,2,2,1,0,1,0,0,45,0,0
0,51,2,138852,2,9,0,1,0,0,0,0,0,40,0,0
0,28,0,116613,2,10,3,8,3,0,0,0,0,24,0,0
1,41,0,175674,0,10,1,8,3,0,1,0,0,40,0,0
0,27,0,157941,1,11,1,7,1,2,1,0,0,45,1,0
1,47,0,166181,5,10,0,7,4,2,1,0,0,48,0,0
0,43,2,57322,1,12,0,8,0,0,1,0,0,40,0,0
0,35,0,239755,2,10,3,5,4,0,1,0,0,50,0,0
0,40,4,282678,7,14,4,10,4,0,0,0,0,20,0,0
1,52,0,400004,8,11,1,5,3,0,1,0,0,40,0,0
0,23,0,196674,3,10,3,4,3,0,0,0,0,40,0,0
0,45,4,94962,0,9,1,8,1,0,1,0,0,40,19,0
1,47,0,140644,0,9,1,0,1,0,1,0,0,40,0,0
0,53,1,64322,1,9,0,0,0,0,0,0,0,40,0,0
0,32,0,164507,3,9,1,9,3,0,0,0,0,40,27,0
1,61,1,80896,2,14,0,3,0,2,0,0,0,45,16,0
0,46,4,284799,4,10,0,9,0,0,0,0,0,60,0,0
0,40,2,297396,4,10,3,4,5,0,0,0,0,60,0,0
0,38,0,177305,1,9,0,5,0,0,0,0,0,45,0,0
0,19,0,129151,3,9,0,4,0,0,1,0,0,40,0,0
0,37,0,80638,0,13,0,4,0,4,0,0,0,30,15,0
0,50,3,152810,2,10,1,7,1,0,1,0,0,70,12,0
0,22,0,51111,1,10,2,0,4,0,1,0,0,40,0,0
1,45,0,140644,2,9,0,0,0,0,0,0,0,50,0,0
0,51,0,249339,0,9,1,4,1,0,0,0,0,40,0,0
0,40,4,34218,2,9,0,9,0,0,0,0,0,40,0,0
0,47,0,101299,0,9,3,7,2,0,1,0,0,40,0,0
0,24,0,216867,2,6,0,8,5,0,0,0,0,30,2,0
1,34,1,196791,6,12,1,3,2,0,1,0,0,25,0,0
1,58,6,189933,4,10,0,2,0,0,0,0,0,65,0,0
0,40,0,65866,1,10,2,7,3,0,1,0,213,40,0,0
0,27,4,89718,5,10,4,0,1,0,1,0,0,40,0,0
0,27,1,130856,0,13,1,3,1,0,0,0,0,40,0,0
1,43,0,163455,3,9,1,4,2,0,0,0,0,40,0,0
0,43,2,200508,4,13,0,5,0,0,0,0,0,40,0,1
0,31,0,246439,5,10,1,7,1,1,1,0,0,45,0,0
0,25,0,154863,2,9,2,6,1,2,0,0,0,35,0,0
0,35,2,103710,4,13,2,5,4,0,1,0,0,16,2,0
1,50,1,163948,3,9,0,11,0,0,0,0,0,40,0,0
1,37,0,117381,2,9,1,3,1,2,1,0,0,80,1,0
0,33,0,547886,1,13,2,0,2,1,0,0,0,40,0,0
0,32,0,235862,2,10,3,10,0,0,0,0,0,45,0,0
0,34,0,329587,11,6,3,7,0,0,0,0,0,35,0,0
0,49,3,126754,2,9,1,7,1,1,1,0,0,40,2,0
0,46,2,188861,5,10,1,7,1,0,0,0,0,40,0,0
0,45,0,77764,8,12,0,5,0,0,0,0,0,40,0,0
0,54,4,36327,6,4,1,0,3,0,1,0,0,50,0,0
1,59,2,254765,3,10,0,5,0,0,0,0,0,40,0,0
0,55,0,113912,8,11,0,11,2,0,1,0,0,20,0,0
0,52,3,123011,1,9,0,2,0,0,1,0,0,45,0,0
0,50,0,205100,8,4,1,10,4,0,0,0,0,35,2,0
0,55,5,111130,5,12,4,7,3,2,1,0,0,40,0,0
1,37,0,50837,4,14,1,9,1,0,0,0,0,45,0,1
1,42,2,101593,5,13,1,7,1,0,1,0,0,60,0,1
0,51,0,148431,0,9,1,3,1,0,1,0,0,40,0,0
1,48,0,141511,4,6,1,5,1,1,1,0,0,45,0,0
0,52,2,246197,2,9,0,9,0,0,0,0,0,40,0,0
0,33,1,119628,14,16,1,9,1,3,1,0,0,50,30,1
0,18,2,243313,1,9,0,5,3,0,1,0,0,40,0,0
0,50,0,421561,1,10,1,1,1,0,1,0,0,40,0,0
0,59,1,200700,9,12,1,12,1,0,1,0,0,40,1,0
0,54,2,183611,4,10,1,5,1,0,1,3137,0,50,0,0
0,27,0,37088,4,5,1,5,1,0,0,0,0,30,0,0
1,66,3,253741,2,9,1,7,1,2,1,0,1825,10,1,0
0,25,0,37379,0,13,0,12,0,0,1,0,0,50,0,0
1,31,0,44464,4,13,2,1,1,0,0,0,1564,60,0,0
0,44,0,271792,7,13,5,6,3,0,1,0,0,40,0,0
0,57,1,217692,2,9,3,9,4,0,1,0,0,38,0,0
0,19,0,162954,12,8,0,9,1,0,1,0,0,20,0,0
0,27,1,170504,4,13,2,3,0,0,0,0,0,40,0,0
1,50,3,100029,6,13,4,5,5,0,1,0,0,65,0,0
0,51,1,136913,5,9,2,6,2,0,0,0,0,40,1,0
0,21,0,252253,5,10,0,12,3,0,0,0,0,40,0,0
0,33,0,33117,7,12,3,9,2,0,1,0,0,40,0,0
1,43,0,208613,13,15,6,0,3,0,0,99999,0,40,0,1
0,22,6,121471,4,13,2,8,2,2,0,0,0,40,1,0
0,40,0,89413,1,9,0,9,0,0,0,0,1672,40,0,0
1,45,0,481987,5,14,1,8,1,0,1,0,0,18,0,0
0,27,2,101364,2,9,0,6,0,0,0,0,0,40,6,0
0,35,0,171968,2,9,1,10,1,2,1,0,0,40,1,0
1,34,0,158800,0,13,0,2,0,0,0,0,0,50,0,1
0,35,2,239755,6,13,2,0,0,0,1,0,0,38,0,0
0,35,4,188540,13,5,1,3,1,0,1,0,0,50,0,0
0,25,0,209227,5,13,0,9,0,0,1,0,0,21,0,0
1,41,0,112283,0,9,3,7,2,0,1,0,0,60,0,0
0,27,2,200500,10,4,1,11,1,0,1,0,0,45,0,0
1,35,0,186009,2,9,1,7,1,1,1,0,0,40,0,0
0,31,0,369825,0,13,2,0,4,0,0,4101,0,50,0,0
0,51,4,203015,2,9,1,5,1,2,1,0,0,40,1,0
0,43,0,102025,3,14,0,2,0,2,0,0,0,50,0,0
1,47,1,119939,1,9,0,9,0,0,0,0,0,40,0,0
0,55,0,189933,2,10,1,6,1,0,1,0,0,84,0,0
0,42,0,245565,4,13,2,1,2,0,0,0,0,12,17,0
1,38,2,119741,7,14,1,8,1,1,1,0,0,40,0,0
0,26,0,60722,4,13,2,1,2,3,0,0,0,40,0,0
0,35,0,162256,3,11,1,0,1,0,0,6849,0,40,0,0
1,48,0,267912,4,13,1,1,3,0,0,0,0,50,1,0
0,37,0,99270,0,9,0,13,5,0,1,0,0,40,0,0
0,28,0,208965,13,5,1,12,3,2,0,0,0,40,1,0
0,32,3,177794,4,14,1,2,5,0,1,0,0,40,0,0
0,27,0,156516,3,10,0,3,5,1,1,0,2377,20,0,0
0,68,2,236943,6,5,4,13,0,1,1,0,0,20,0,0
0,47,0,223342,6,9,2,3,4,0,1,0,1504,35,0,0
0,56,0,136413,15,2,0,5,0,0,0,0,0,40,0,0
1,29,2,341672,0,9,5,13,5,2,0,0,1564,50,6,0
1,51,0,355954,2,10,2,9,3,0,1,0,0,60,0,0
0,38,0,193372,0,10,2,5,2,0,0,0,0,40,0,0
0,28,0,188064,0,9,2,9,3,0,1,0,0,35,14,0
1,38,0,220585,0,9,1,0,1,0,1,0,0,55,0,0
0,29,0,263831,0,13,2,6,3,0,1,0,0,40,0,0
0,22,0,361487,1,9,1,5,1,0,0,0,0,40,0,0
1,37,2,82521,6,13,1,4,1,0,1,15024,0,40,0,1
0,37,3,239161,5,10,4,5,1,1,0,0,0,52,0,0
0,39,0,290922,3,14,0,10,2,1,0,0,0,40,0,0
1,61,0,86067,11,12,1,2,1,0,1,15024,0,40,0,1
0,27,0,214858,3,9,1,9,1,0,0,0,0,40,0,0
0,36,5,359249,5,10,4,7,5,2,0,0,0,40,0,0
1,57,1,103529,5,14,0,8,0,0,0,0,0,38,0,0
0,21,2,131811,0,9,1,7,1,0,1,0,0,40,0,0
0,29,0,109814,2,13,1,9,1,0,0,0,0,40,0,0
1,57,2,170411,4,13,2,10,1,0,1,0,0,40,0,1
0,45,0,183092,9,12,1,7,5,2,1,0,0,40,0,0
0,49,4,148254,0,9,3,3,0,0,0,0,0,28,0,0
0,38,0,255454,6,13,3,6,5,1,1,0,0,40,0,0
1,48,0,350440,1,10,3,7,5,4,1,0,0,40,32,0
1,44,4,24982,1,10,1,6,1,0,0,0,0,40,0,0
0,67,2,261203,9,4,3,6,2,0,1,0,0,35,0,0
1,56,3,141877,0,13,0,6,0,0,0,0,0,40,0,1
0,31,4,144949,7,13,4,7,0,1,1,0,0,60,0,1
0,44,0,202466,1,10,0,2,2,0,1,0,0,60,0,0
0,42,0,66118,1,10,1,5,1,0,0,0,0,40,0,0
0,25,0,383306,0,13,0,6,0,0,0,0,0,40,0,1
1,47,0,398652,6,9,0,6,0,0,0,0,0,50,0,0
0,64,3,380687,3,13,2,5,2,1,0,0,0,8,0,0
0,50,2,346014,12,4,3,5,2,0,1,0,0,20,0,0
0,24,0,113515,2,9,0,5,0,1,0,0,0,40,0,0
0,20,1,39478,5,10,1,7,1,0,0,0,0,70,0,0
1,56,1,68658,2,10,1,0,1,0,1,0,0,40,0,0
0,59,6,186308,5,14,0,3,0,0,0,0,0,50,0,1
0,46,1,325573,6,9,1,2,3,0,0,0,0,40,0,0
1,36,0,353263,4,13,2,8,2,2,0,0,0,45,1,0
1,45,0,172822,0,9,3,5,2,0,1,0,0,52,0,0
0,20,3,201680,4,10,1,8,2,0,0,0,0,35,0,0
1,38,1,125933,0,13,3,0,1,0,0,27828,0,45,0,1
0,19,0,212468,2,10,3,0,3,0,0,0,0,15,0,0
1,56,1,335605,1,9,1,4,1,0,0,0,1887,50,10,1
0,23,0,133582,13,2,2,10,1,0,1,0,0,36,4,0
0,33,2,159574,0,4,2,7,1,0,1,0,0,45,0,0
0,30,0,147596,1,10,1,0,0,2,0,0,0,40,0,0
0,39,0,192251,12,6,1,1,4,0,1,0,0,60,0,0
0,17,1,256173,11,6,2,3,3,0,0,0,0,15,0,0
1,53,0,113995,0,13,0,0,0,0,0,0,0,45,0,1
1,28,0,445824,3,14,1,3,2,0,1,0,0,50,0,1
0,50,3,120190,5,14,3,3,3,0,1,0,0,45,0,1
0,25,4,37741,3,13,2,10,2,0,0,0,0,40,0,1
0,23,2,324960,2,9,1,1,5,0,0,0,0,40,0,0
0,31,2,123273,0,9,2,5,4,1,0,0,0,40,0,0
0,37,0,173968,2,9,1,6,1,2,1,0,0,40,1,0
0,26,0,179569,5,10,1,7,5,0,1,0,0,40,0,0
1,32,0,155232,0,13,2,10,0,1,0,0,0,60,0,0
1,36,2,179488,4,13,3,9,2,0,1,7298,0,55,0,1
0,22,0,157332,2,9,2,1,3,0,1,0,0,35,0,0
1,52,5,149650,5,16,0,2,0,0,0,0,0,40,9,0
0,71,0,163293,0,15,0,11,0,0,0,0,0,2,0,0
0,18,0,115443,7,7,3,3,2,0,1,0,0,25,0,0
1,41,0,204410,6,9,0,4,0,0,0,0,1485,44,0,0
0,19,0,151801,11,6,2,6,2,0,1,0,0,39,0,0
1,49,5,128990,2,13,0,3,0,0,0,0,0,40,0,1
0,29,0,413297,1,10,3,1,2,0,1,3411,0,70,4,1
1,38,0,383239,2,6,1,4,1,0,0,3103,0,40,0,0
0,53,5,188644,12,3,2,7,2,0,0,0,0,40,0,0
0,33,0,403468,2,9,1,9,5,1,0,0,0,40,4,0
0,36,3,108320,5,14,2,0,4,0,0,5455,0,30,0,0
0,46,0,224202,1,10,0,7,0,0,0,0,0,50,0,0
0,29,0,246974,8,11,2,4,4,0,0,0,0,40,0,0
0,58,0,94741,7,8,0,1,2,0,1,0,0,24,0,0
0,58,5,237879,4,13,2,0,2,0,0,0,0,58,1,1
0,31,0,25216,2,13,3,0,2,0,1,0,0,40,0,0
0,39,4,178948,0,9,2,3,2,0,0,0,0,50,0,0
0,46,2,51618,1,9,1,4,2,0,1,0,0,40,0,0
1,50,0,46155,12,11,0,9,2,0,0,0,0,40,0,0
0,49,1,31264,5,9,0,2,1,0,1,0,0,35,1,0
0,20,2,205839,5,10,0,4,3,0,0,0,0,16,0,0
1,31,6,158291,1,13,3,3,0,0,1,8614,0,40,0,1
0,27,0,198258,3,13,1,2,1,0,1,0,0,35,0,0
0,44,0,188436,4,13,3,0,2,0,1,0,0,45,0,0
1,47,0,254367,1,10,0,2,0,0,0,0,0,50,0,0
0,32,3,131588,5,10,0,0,3,0,0,0,0,20,0,0
0,25,0,209428,1,10,0,0,0,0,0,0,0,25,8,0
0,33,4,154874,1,10,1,0,1,0,0,0,0,40,0,1
0,60,5,290593,3,14,1,11,1,0,0,0,0,40,0,0
1,60,3,197553,4,10,1,4,1,0,1,7688,0,50,0,1
1,34,1,419691,4,13,0,12,0,0,0,7298,0,54,0,1
0,36,0,194905,4,13,4,2,0,0,0,0,0,44,0,0
1,38,2,421446,0,13,0,2,0,2,0,0,0,50,0,1
0,54,0,146834,6,9,2,9,3,0,0,0,0,45,0,0
0,62,0,186696,0,9,1,4,1,0,0,0,0,40,0,0
1,45,1,155489,0,4,2,9,1,0,1,0,0,65,0,0
0,39,1,31670,5,9,2,12,2,0,0,0,0,65,1,0
1,38,2,682947,4,13,4,9,0,0,1,0,0,55,0,1
0,54,2,199307,4,10,3,1,4,0,1,0,0,48,0,0
0,19,0,430471,9,7,1,10,5,0,0,0,0,40,0,0
1,49,2,81973,5,10,1,6,1,2,0,0,0,40,0,0
0,21,0,119156,0,9,2,7,3,0,1,0,0,40,0,0
0,60,5,142494,11,6,3,7,2,0,1,0,0,40,0,0
0,45,0,168262,7,14,3,6,0,0,1,0,0,40,0,0
0,45,1,128378,1,9,0,7,0,1,0,0,0,40,0,0
1,33,0,51471,0,9,3,12,4,0,0,0,1902,40,0,1
0,41,0,33331,0,9,2,9,3,0,1,0,0,45,0,0
0,55,4,100569,2,9,5,11,3,1,0,0,0,55,0,0
1,61,1,84587,10,11,0,9,0,2,0,0,0,40,0,0
1,50,0,301024,4,13,0,4,1,0,1,0,0,40,0,0
1,34,0,77209,2,9,0,7,0,0,0,0,1902,60,0,1
0,70,4,172652,5,14,1,5,1,2,1,0,0,8,1,0
0,23,5,212803,0,13,0,0,0,0,1,0,0,35,0,1
0,25,2,148460,3,9,1,7,3,1,0,4416,0,40,2,0
0,31,2,273818,4,10,0,3,0,0,0,0,0,55,6,0
0,34,0,46746,9,7,3,10,0,0,1,0,0,30,0,0
0,64,5,202984,5,9,2,4,2,0,0,3137,0,40,1,1
0,37,0,84306,0,10,1,0,1,2,1,0,0,40,1,0
0,54,5,121761,2,9,1,9,1,1,1,0,0,50,3,0
0,25,2,251854,4,10,1,4,1,2,1,0,0,40,11,0
0,32,6,317647,1,9,2,3,2,0,1,0,0,40,0,0
0,22,1,164922,5,9,2,7,2,0,0,0,0,40,1,0
0,50,2,112351,0,9,0,4,5,0,1,0,0,38,0,0
0,48,0,235108,2,9,1,9,1,1,1,0,0,40,0,0
0,56,0,191917,8,12,3,6,3,0,1,4101,0,40,0,0
1,31,2,259425,2,9,0,1,0,0,0,0,0,40,0,0
0,29,2,370242,1,10,2,3,1,0,1,0,0,40,0,0
0,36,2,416745,0,13,1,3,1,0,0,0,0,40,0,0
0,40,0,169995,2,9,1,9,1,0,0,0,0,40,0,0
1,41,2,116379,7,14,1,6,1,2,1,0,0,55,24,1
1,53,0,104879,0,9,1,7,1,0,0,0,0,40,0,0
0,33,0,379798,3,9,0,3,0,0,0,0,0,40,0,1
0,37,0,291981,2,9,3,10,2,2,1,0,0,40,1,0
0,51,0,20795,5,10,0,9,0,0,0,0,0,40,0,0
1,49,5,229737,10,15,1,1,3,0,1,99999,0,37,0,1
0,20,2,40060,3,10,1,5,2,0,0,0,0,56,0,0
0,36,2,103110,12,16,2,6,0,0,1,0,0,40,19,0
0,29,0,499197,5,10,1,10,1,1,1,0,0,40,0,0
0,51,0,117253,0,9,4,9,2,0,0,0,0,40,0,0
1,59,1,93211,3,13,2,10,2,0,0,0,0,22,0,0
1,47,6,137917,1,10,0,6,0,2,0,0,0,40,0,0
0,39,1,160120,10,16,3,2,5,3,0,0,0,40,11,0
0,64,5,316246,7,13,2,7,5,2,1,0,0,40,0,0
0,27,0,263552,0,9,3,1,2,0,1,0,0,50,0,0
0,30,0,75755,12,11,0,2,0,0,0,0,0,40,0,0
0,22,0,276494,0,9,0,10,2,1,0,0,0,40,0,0
0,37,5,160910,12,16,2,8,1,0,1,0,0,45,0,1
0,18,2,334427,5,6,1,11,2,0,0,0,0,36,0,0
0,32,2,200469,5,10,1,5,3,2,1,3887,0,40,0,0
0,42,2,149823,1,10,2,3,1,0,1,0,0,40,0,0
0,30,2,541343,13,6,2,1,1,1,1,0,0,40,0,0
0,35,1,126569,1,9,2,9,4,0,0,0,0,20,0,0
0,45,1,112453,0,9,4,6,2,3,1,0,0,4,0,0
0,29,0,113870,14,2,1,8,1,0,0,0,0,40,5,0
1,49,2,111066,0,13,1,4,2,0,0,0,0,50,0,1
0,30,2,140011,6,11,0,6,0,0,0,0,0,53,0,0
0,18,0,137646,9,7,3,10,3,0,0,0,0,15,0,0
0,32,2,319280,3,12,1,1,1,0,0,0,0,80,1,0
1,47,4,123219,5,14,0,11,0,0,0,0,0,38,0,0
0,51,1,153486,1,10,2,10,2,0,0,0,0,40,1,0
0,30,2,177596,4,10,1,3,4,0,1,0,0,36,0,0
0,29,0,263855,11,8,2,1,0,2,1,0,0,40,1,0
1,29,0,137476,3,13,2,6,2,0,0,0,0,35,0,0
1,50,2,100109,3,13,3,2,4,0,0,0,0,45,0,0
0,54,0,24108,1,10,0,1,1,0,0,0,0,40,0,0
1,36,0,272944,7,11,0,0,0,0,0,0,0,60,0,0
0,61,0,106330,0,9,3,7,2,0,1,0,0,40,0,0
0,67,0,105216,1,10,2,3,3,0,1,0,0,16,0,0
0,46,0,70754,10,4,0,13,0,0,0,0,0,50,0,0
0,48,0,345006,2,13,1,3,3,0,1,0,0,45,4,0
1,54,1,153486,1,9,2,2,1,0,0,0,0,56,0,0
0,33,5,137059,1,10,1,5,3,0,1,0,0,10,0,1
0,52,1,273514,1,9,3,9,1,0,0,0,0,40,0,0
1,44,0,112262,4,13,1,9,3,0,1,5178,0,40,0,1
0,37,4,116554,4,14,2,6,5,0,1,0,0,70,0,1
0,31,2,295697,1,9,4,4,4,1,1,0,0,40,0,0
0,59,2,31137,3,9,1,2,2,0,0,0,0,70,0,0
0,38,6,307404,1,10,1,6,1,0,1,0,0,40,0,0
0,18,0,167147,11,8,1,9,5,0,0,0,0,24,0,0
0,22,1,231085,1,10,1,7,3,0,0,0,0,30,1,0
0,41,1,29115,1,10,3,2,2,0,1,0,0,20,0,0
1,41,0,274363,1,10,0,11,0,0,0,7298,0,42,0,1
0,55,1,349910,6,12,0,7,0,0,0,0,0,60,0,0
0,42,0,190786,10,11,1,4,1,0,1,0,0,40,0,0
1,58,2,119558,2,9,0,2,0,0,0,0,0,50,0,0
0,25,2,159732,5,10,0,0,0,0,0,0,0,42,0,1
0,37,0,168941,7,7,2,4,3,0,0,0,0,40,0,0
1,41,0,92775,5,13,1,6,1,0,0,0,0,60,0,1
0,39,0,150125,11,12,2,8,3,1,1,0,0,40,0,0
0,27,0,133696,1,10,1,9,1,0,0,0,0,88,0,0
0,51,2,56915,1,9,1,6,1,3,0,0,0,40,0,0
0,34,1,100079,4,13,2,5,1,2,1,0,0,55,7,1
0,22,0,198148,4,10,1,6,5,0,0,0,0,50,0,0
0,34,2,163110,8,14,2,5,1,0,1,0,0,40,0,1
0,49,1,72333,1,10,0,2,1,2,1,0,0,40,1,0
0,65,0,209831,8,11,1,3,4,0,1,0,0,40,0,0
0,24,0,399449,0,13,1,9,5,0,1,0,0,40,0,0
0,50,0,189107,0,9,1,2,1,0,1,0,0,40,0,0
0,28,4,216481,0,13,0,3,0,0,1,0,0,40,0,0
0,24,0,417668,5,13,0,9,0,0,0,0,0,20,0,0
0,25,4,335005,4,13,1,0,3,0,0,0,0,35,26,0
1,59,2,171355,11,16,0,2,0,0,0,0,0,40,0,0
0,46,2,75256,3,9,2,6,4,0,0,0,0,40,0,0
0,25,3,262245,6,11,1,8,2,0,1,3418,0,40,0,0
0,26,0,253841,2,9,0,6,0,1,1,0,0,45,0,0
1,63,5,189253,1,10,0,2,0,0,0,0,0,45,0,0
0,27,2,115831,5,10,1,4,1,0,0,0,0,40,0,0
0,24,0,255474,12,7,1,7,1,2,1,0,0,40,1,0
0,40,0,162098,0,9,2,1,4,0,0,0,0,30,0,0
0,30,4,102130,1,10,2,3,1,0,1,0,0,40,0,0
0,17,0,134480,11,7,1,13,1,0,0,0,0,25,0,0
0,23,1,148948,1,10,1,9,1,0,0,0,0,45,1,0
1,44,1,234885,1,9,1,5,2,0,1,0,0,40,0,0
0,34,2,509364,0,9,1,8,1,0,1,0,0,40,0,0
0,34,0,30673,2,14,3,2,2,0,1,0,0,55,0,0
0,34,0,111415,2,9,1,2,1,1,1,0,0,70,0,0
1,46,2,133938,7,14,0,4,0,0,0,27828,0,50,0,0
0,43,0,397963,2,9,3,13,2,2,1,594,0,16,1,0
0,36,0,229180,3,10,2,4,4,0,1,0,0,40,7,0
0,90,2,141758,8,5,1,4,1,0,1,0,0,40,0,0
0,40,0,187702,5,13,0,7,2,0,0,0,0,40,0,0
0,57,4,412952,1,10,0,3,0,0,0,0,0,40,0,1
1,40,0,305846,1,10,3,0,4,0,0,0,0,40,0,0
1,29,1,152951,1,9,0,9,0,0,0,0,0,40,0,0
0,49,6,31650,4,13,1,8,3,2,0,0,0,45,1,0
0,33,0,311194,9,7,3,2,2,1,0,0,0,17,0,0
0,32,1,227214,4,13,2,0,2,4,0,0,0,40,23,1
0,32,0,390997,15,2,1,11,3,3,0,0,0,50,1,0
1,60,4,112821,1,10,2,5,2,0,0,0,0,35,1,1
0,31,6,149726,3,9,2,3,1,0,1,0,0,50,0,0
1,47,0,332727,4,13,1,8,1,2,1,0,0,60,1,1
0,44,0,242619,4,10,0,12,0,0,0,0,0,40,0,0
0,55,6,120920,8,14,4,8,0,0,0,0,0,35,0,1
0,17,2,400225,11,7,2,5,4,0,0,0,0,20,0,0
0,54,2,226497,1,10,1,5,1,0,0,0,0,50,0,0
0,19,2,417657,0,9,2,7,4,0,1,0,0,50,0,0
0,51,1,175897,4,5,1,6,1,0,0,0,0,20,0,0
1,27,6,120126,4,13,0,7,0,0,0,0,1887,45,0,1
1,53,1,248834,4,13,1,1,1,0,0,0,0,50,0,0
1,50,0,129673,2,13,3,0,3,0,1,0,0,50,0,0
1,64,0,180401,2,6,0,7,0,0,0,0,0,40,0,0
0,50,0,158284,0,10,1,10,1,2,1,0,0,40,1,0
0,32,2,281437,4,10,1,11,1,0,1,0,0,55,0,0
0,32,2,227669,4,10,1,5,2,2,1,0,0,40,0,0
1,63,2,310396,9,5,1,4,3,0,1,5178,0,40,0,1
0,56,4,95763,0,9,2,9,3,0,1,0,0,55,0,0
0,18,0,95917,0,9,0,8,0,0,0,0,0,25,11,0
0,34,1,284703,5,10,1,9,1,0,1,0,0,52,0,0
1,49,5,246739,0,10,1,10,3,0,1,0,0,45,0,0
1,61,6,134768,0,13,1,1,1,0,0,0,0,50,11,1
0,56,2,117881,11,7,0,3,0,0,0,0,0,40,0,0
0,79,5,146244,13,16,4,0,3,0,1,0,0,40,0,1
1,30,0,109282,4,13,2,1,2,0,0,0,0,52,1,0
0,37,2,31368,4,10,0,1,0,0,0,0,0,40,0,0
1,50,0,172511,1,10,0,1,0,0,0,0,0,40,0,0
0,28,0,291374,10,8,2,4,0,2,0,0,0,40,0,0
0,46,0,149949,10,4,1,13,1,0,0,0,0,40,0,0
0,22,1,230704,12,12,1,1,4,1,0,0,0,20,19,0
0,52,1,135716,2,9,0,10,0,0,0,0,0,70,0,0
0,48,2,115585,3,13,0,7,0,0,0,0,0,40,0,1
0,50,6,67794,3,9,5,5,0,0,1,0,0,60,0,0
0,30,0,402539,6,9,1,3,4,0,1,0,0,40,0,0
0,45,6,239093,4,10,0,0,0,3,0,3137,0,40,0,0
0,26,0,127202,2,9,3,10,2,2,1,0,0,40,1,0
1,58,2,236596,1,9,1,0,1,0,0,0,0,45,0,0
1,59,0,46466,2,9,1,6,1,2,1,0,0,40,1,0
0,23,1,141272,0,13,1,4,4,1,1,0,0,30,0,0
1,44,2,198282,7,14,1,4,1,0,1,15024,0,40,0,1
1,44,0,222596,1,9,0,9,0,0,1,0,0,50,0,0
0,46,0,292504,5,10,5,0,3,0,1,0,0,40,0,0
1,52,6,134854,3,9,2,9,1,0,1,0,0,40,0,0
1,44,2,144778,0,13,0,3,0,0,0,0,0,40,0,1
1,43,3,33331,6,14,1,7,1,0,1,0,0,40,0,0
0,25,6,260754,2,13,1,10,3,1,0,0,0,40,0,0
0,21,0,205844,5,10,0,2,2,0,0,0,0,25,0,0
0,27,6,246372,5,9,2,7,2,0,0,0,0,40,1,0
0,27,2,175262,3,13,1,2,2,0,0,0,0,40,0,0
0,45,0,227791,1,10,3,4,2,0,1,0,1740,50,0,0
0,25,0,69847,3,13,1,0,1,3,0,0,0,40,0,0
1,60,6,376973,1,9,0,5,0,0,0,0,0,42,0,1
0,24,2,103277,3,9,1,7,0,0,0,2597,0,40,0,0
0,56,1,115422,3,9,2,13,1,0,1,0,0,40,0,0
0,57,0,35884,3,9,2,9,0,0,1,0,0,40,0,0
0,38,0,248886,6,9,0,3,0,0,0,0,0,42,0,0
0,68,2,116903,7,11,2,0,2,0,0,0,2149,40,1,1
0,25,0,362826,2,9,2,13,3,2,1,0,0,45,1,0
0,26,2,132661,2,9,0,2,3,0,1,5013,0,40,0,0
1,38,0,368140,3,13,2,10,3,0,1,0,0,50,0,0
0,37,2,166339,1,10,4,12,2,0,0,0,0,40,0,0
1,26,0,173992,1,10,3,7,2,0,1,0,0,45,0,0
0,41,0,223548,14,2,0,1,0,0,0,0,0,40,3,0
0,37,2,218188,0,9,0,3,2,0,0,0,0,32,0,0
1,44,5,280362,9,12,0,1,0,0,0,0,0,40,0,1
0,49,4,159641,5,13,2,6,3,0,1,0,625,40,0,0
1,38,0,203169,1,11,2,9,3,0,1,0,0,50,0,0
1,67,2,132819,1,10,3,9,2,0,1,0,0,41,0,0
0,46,0,164427,0,9,0,1,3,0,0,0,0,45,0,0
0,22,1,254293,4,8,1,1,1,0,0,0,0,40,0,0
